Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Correct
Nike,606351,5.0,positive,Quality and color. [This review was collected as part of a promotion.] Since I saw them I liked it. The color is what I looked at the most,positive,True
Nike,606794,5.0,positive,"Cushiony running shoe. [This review was collected as part of a promotion.] I bought these shoes as a gift for my brother who is a daily 10 miler. He burns through running shoes, so he never buys nice ones, and so I decided to treat him for Christmas. He said these are super comfortable and very cushiony when running. I ordered a half size bigger at the recommendation of many other reviewers. While he said he wasn't sure if that was necessary or not, the half size up doesn't feel too big. I'm curious how long these will last him, but he said they were very comfortable",positive,True
Nike,606812,5.0,positive,"So comfortable. [This review was collected as part of a promotion.] Love these running shoes, they are so supportive and comfortable",positive,True
Nike,606814,5.0,positive,Great Everyday Trainer. [This review was collected as part of a promotion.] My husband has been wearing this running shoe for over 20 years! He is a serious runner and this is his everyday shoe,positive,True
Nike,606982,4.0,positive,"Slightly comfortable. [This review was collected as part of a promotion.] The shoes are nice and I like the stability, just wishing it had a little more comfort",positive,True
Nike,606951,5.0,positive,"Great all around runner. [This review was collected as part of a promotion.] Good support, matched with good cushioning, and durable sole and upper. A great everyday runner or all day shoe",positive,True
Nike,609355,4.0,positive,Comfortable and stylish. [This review was collected as part of a promotion.] It’s a 4 out of 5 on both style and comfort. I was happy enough with them not to return them after purchasing online,positive,True
Nike,609360,5.0,positive,Comfortable shoes. [This review was collected as part of a promotion.] I bought these to replace my old shoes and these are just as comfortable,positive,True
Nike,596901,5.0,positive,"Best. Ever.. My 5th or 6th pair of Pegasus. They’re incredible, and keep getting better every year",positive,True
Nike,605158,5.0,positive,Great running shoe!. [This review was collected as part of a promotion.] I bought these for my fiancé for Christmas and he absolutely loves them!,positive,True
Nike,604887,5.0,positive,Comfortable Fashion Statement. [This review was collected as part of a promotion.] My sister loves them! A true fashion statement that’s trendy!,positive,True
Nike,604897,5.0,positive,Amazing feel!. [This review was collected as part of a promotion.] I love these shoes! They fit so well and feel amazing. They are have great support and are very stylish. I wear them for walking and running!,positive,True
Nike,605441,5.0,positive,Great Fit!. [This review was collected as part of a promotion.] Bought these for my son for Christmas and he enjoys running in them,positive,True
Nike,605452,5.0,positive,Comfortable. [This review was collected as part of a promotion.] Fit well and are very comfortable to wear all day,positive,True
Nike,604559,5.0,positive,Great shoe. [This review was collected as part of a promotion.] I bought these about a month ago and love them for training,positive,True
Nike,606324,5.0,positive,Great All-around Running Shoe. [This review was collected as part of a promotion.] The pegasus has been my go to running shoe for steady long runs. The shoe has the right mix of firmness and cushioning. You can use it for anything from 3 miles to 30 miles,positive,True
Nike,606507,5.0,positive,"Great shoe. [This review was collected as part of a promotion.] Awesome look and feel great shoe would recommend to a casual 5k runner. Durable, comfortable, great feel",positive,True
Nike,606044,5.0,positive,Nice styling and cushioning. [This review was collected as part of a promotion.] I found these shoes to fit well and have plenty of cushioning. It took about three short treadmill jogs/uphill walks to feel like it formed to my feet,positive,True
Nike,606789,5.0,positive,Great training shoes. [This review was collected as part of a promotion.] Great shoes for training. Great for pavement and trails. Fits great and light weight. Will continue to buy,positive,True
Nike,606802,5.0,positive,So Comfortable!. [This review was collected as part of a promotion.] I bought these shoes 2 months ago and I am wanting to get another pair to just wear inside my house because I love them so much. So comfortable whether I'm walking or jogging,positive,True
Nike,606805,5.0,positive,Super comfy!. [This review was collected as part of a promotion.] I love these shoes! Very comfortable. They do run a bit bigger than other Nikes I've had,positive,True
Nike,606821,4.0,positive,"Running shoes. [This review was collected as part of a promotion.] I bought these shoes because a gift card was going to expire. I have not worn them yet, but they are the same as what I always buy, so I assume they will be fine when I do wear them",positive,True
Nike,606832,5.0,positive,Great shoes.. [This review was collected as part of a promotion.] Very comfy light and sturdy. Would recommend for everyday use,positive,True
Nike,606842,5.0,positive,Great shoe. [This review was collected as part of a promotion.] Great comfy shoe. Love the shoes. Both my husband and I wear these type and love them,positive,True
Nike,606985,5.0,positive,Awesome gift for my daughter.. [This review was collected as part of a promotion.] A gift for my daughter. She loves them. She wears them when she,positive,True
Nike,609412,5.0,positive,"Another Great Pegasus Shoe. [This review was collected as part of a promotion.] This is my 3rd or 4th iteration of the Pegasus series, and like all the others, it does not disappoint. Great for working out or just being on the go, this shoe is very comfortable and reliable. I love all of the colorway options",positive,True
