Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Compound,VADER_Correct
Nike,447710,5.0,positive,Great shoes. Striking shoes that are comfy and plan to run long distances in such as a marathon  Would recommend,positive,0.765,True
Nike,446125,5.0,positive,"Comfortable. Shipping was fast, service was excellent.  Love the shoes, very comfortable! Performs well!",positive,0.9568,True
Nike,445510,5.0,positive,"Nike is back!. Perfect running shoe for me, great balance, looks super clean (very important so they can be retired into a walk-around shoe), premium-feel upper, and particularly as a heel strike runner the bounce really me back in my groove after a lot of runners knee struggles",positive,0.9298,True
Nike,445670,5.0,positive,"Having worn 'Pegs' for as long as I can remember I wouldn't go anywhere else. Fresh out of the box and into a 10k this morning and comfortable and supportive as ever. Keep up the good work, even if I cant keep up with the colour changes.",positive,0.8176,True
Nike,441826,5.0,positive,Great shoe. Excellent shoe for daily usage.   I have owned several pairs of Pegasus over the years and the 41’s are the softest pair yet. Durable tread on the bottom. Soft and supportive mid. Breathable and comfortable upper,positive,0.9231,True
Nike,441796,5.0,positive,"Great fit, great shoe. These shoes are so comfortable and look awesome",positive,0.964,True
Nike,441188,5.0,positive,Nice sneakers. Beautiful shoes! Well made and comfortable. I plan on wearing them a long time!!!,positive,0.9227,True
Nike,440139,4.0,positive,"A little tight for running. The shoe has really good quality, but I find it to be a little tighter than other running Nike shoes. I'll have to exchange them for half a size bigger",positive,0.2724,True
Nike,438150,5.0,positive,"So comfortable. These are so comfortable. Bought for wearing to the gym, but wear them all the time as they are really comfy! Love them!",positive,0.9139,True
Nike,437676,4.0,positive,"My Nike walking shoes performed exceptionally well during my recent trip to Japan; their comfort was outstanding.  Thank you, Nike.",positive,0.8858,True
Nike,588146,5.0,positive,Do it all shoes. Pegasus 41 are truly do it all shoes. They can used for temporary or recovery runs,positive,0.4404,True
Nike,431135,5.0,positive,"Great shoe, I have been running Pegasus for over 25 years.",positive,0.6249,True
Nike,429144,5.0,positive,"Light, supportive; wonderful. The cushioning on these shoes is superb for road running. The grip is good in dry conditions without being ‘clingy’ and with just enough give to allow a little foot rotation to make each step comfortable. The heal padding is good and middle to soft; which is what you need for hard surfaces. I’d go for something a little firmer for a cinder/wetpour track surface but these would do at a pinch. The ventilation is very good and the shoes are so light as almost not to be there. Don’t use them in wet weather as that is not what they are designed for",positive,0.9336,True
Nike,428895,5.0,positive,Nike Pegasus 41 Review. The purple/magenta Nike Pegasus 41 is amazing in size and color. They have a comfortable fit around the foot and ankle. Nike did right in creating the shoe in this color. It is appealing to the eye,positive,0.8957,True
Nike,428780,5.0,positive,Very comfortable. True to size. Highly recommend,positive,0.8578,True
Nike,427228,5.0,positive,Women's Nikes. I bought the Women's Nike shoes for my daughter for Christmas.  She loved them she said they're very comfortable and goes perfectly with every outfit,positive,0.9134,True
Nike,424549,5.0,positive,Pegasus amazing as always. Light weight and plenty of cushion,positive,0.5859,True
Nike,420114,5.0,positive,Pegasus 41. Very solid running shoe.  I hope that Nike keeps with the Pegasus.  It is relatively inexpensive.  It is a long lasting shoe,positive,0.5849,True
Nike,420113,5.0,positive,Worth the money. Loved the color and the comfort on the heel,positive,0.8074,True
Nike,419613,5.0,positive,"MY PEGASUS  41. I ❤️ MY PEGASUS 41 , THEY'RE SUPER COMFY, & LOOK GREAT WITH 👖",positive,0.8877,True
Nike,419612,5.0,positive,Excellent shoes for running – high quality and incredibly comfortable!,positive,0.8217,True
Nike,419381,5.0,positive,"Great running shoe. I had the Pegasus 40 and got these when they went on sale during Black Friday. Wow. What an upgrade from the 40. These shoes are more responsive, lively, and just plain more fun than the 40. I love these shoes. The underfoot feel is firm but it has lots of energy return, and my legs did not feel tired at all. Set a new PR with these straight out of the box. If you are thinking about upgrading, buy these. If you have never ran before and are looking for an excellent all around shoe, buy these. If you have been running for awhile but haven’t tried these, buy these. People say Pegasus is behind the times, but for me it is perfect. I do not want a 45mm pillow under my foot. In a world moving towards not feeling connected to the surface you run on, Pegasus is a breath of fresh air",positive,0.985,True
Nike,418687,5.0,positive,Nike. Excellent fit and look! The shoe is true to size and shipping was fast and packaging was excellent! I have bought approximately 8 pair of shoes from the Nike store and never had a problem!,positive,0.9416,True
Nike,417970,5.0,positive,Great fit and comfort while running!,positive,0.8553,True
Nike,417969,5.0,positive,"I’ve usually been pretty loyal to saucony and asics. However, these are heads and tails better than any shoe I’ve ever worn. It’s like walking on clouds and having solid support in your Achilles. Already bought a second pair",positive,0.9153,True
Nike,417702,5.0,positive,running on clouds. my new favorite running shoes! they’re so stylish and it feels like i’m running on a cloud ☁️ definitely going to buy another pair in a different color,positive,0.8172,True
Nike,413677,1.0,negative,The base of the shoe on the right side makes a high point which causes discomfort. I'm going to return the sneakers.,negative,-0.4215,True
Nike,411931,5.0,positive,"Pegasus 41 Must have in your rotation. One of the most comfortable shoes, for my light jogs and even light upper body at gym,. These are so comfy,. Not wobbly as i would expect from a running shoe,. Perfect amount of cushion for the mid sole and toes. Breathable and functional",positive,0.807,True
Nike,411008,4.0,positive,"Comfortable run. These provide enough cushion so I know there is cushion but not so much that I bounce when I walk or jog.  Good stability.  Nice toe box.  I owned 5 pairs of the original Pegasus 1.  While Nike has yet to replicate the greatness of the 1s in their Pegasus line, the 41s are the closest to the 1s so far",positive,0.9127,True
Nike,410982,5.0,positive,"1,000 Miles Later: The Ultimate Walking Shoe Review 👟🏞️. These sneakers have been a game-changer! As a professional walker, I’ve put over 1,000 miles on them, and they’re still just as comfortable as day one. I’ve been rocking the Pegasus Trail 5 GORE-TEX, but I can’t help but wish the 41s came with GORE-TEX too.  All in all, these are incredibly durable, versatile, and perfect for anyone who’s always on the move. Trust me—your feet will thank you! 🏞️👟",positive,0.9738,True
Nike,411009,5.0,positive,"Good Versatile Shoe. Very nice shoe, extremely comfortable and very enjoyable to run in. I use these a ton. The foam is responsive and the Air Zoom units give a bit more pop in your ride. The material in the tongue is very plush and the material is breathable. The vibrant red color adds a bit more fun when lacing up for a run. I also had the Invincible Run 3 and these feel like a good middle ground between full plush comfort and no comfort at all, this shoe offers cushioning that you can feel while letting you be able to feel the surface you are on. I do longer distance and shorter distance workouts and these are amazing fore both. Overall very good versatile running shoe. 100% recommend",positive,0.9904,True
Nike,409210,5.0,positive,Must have shoe!. Excellent shoe; VERY comfortable. Have two pairs and will buy again! A+ purchase!,positive,0.8721,True
